年份,月份,交易類別,縣市,鄉鎮市區,交易標的,土地區段位置.建物區段門牌,土地移轉總面積.平方公尺.,使用分區或編定,非都市土地使用分區,非都市土地使用地,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積.平方公尺.,建物現況格局.房,建物現況格局.廳,建物現況格局.衛,建物現況格局.隔間,有無管理組織,有無附傢俱, 總價.元. ,單價.元.平方公尺.,車位類別,車位移轉總面積.平方公尺.,車位總價.元.,交易標的橫坐標,交易標的縱坐標,Longitude,Latitude
102,8,租賃,臺北市,松山區,房地(土地+建物),臺北市松山區八德路三段158巷1~50號,119,商,NA,NA,10208,土地3建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,NA,44.46,0,0,0,無,無,無,30000,675,,0,0,306005,2771182,121.55504,25.04767
102,7,租賃,臺北市,中正區,建物,臺北市中正區中華路二段75巷1~50號,0,住,NA,NA,10207,土地0建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820922,156.33,3,2,2,有,無,無,32000,205,坡道平面,40.87,0,301087,2769593,121.50624,25.0335
102,7,租賃,臺北市,中正區,建物,臺北市中正區和平西路一段51~100號,0,商,NA,NA,10207,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,970513,40.12,1,0,1,有,有,無,23000,573,,0,0,302450,2768818,121.51972,25.02646
102,8,租賃,臺北市,大安區,建物,臺北市大安區光復南路240巷1~50號,0,商,NA,NA,10208,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,177.83,0,0,0,無,有,無,75306,423,,0,0,306227,2770373,121.55721,25.04036
102,7,租賃,臺北市,大安區,建物,臺北市大安區復興南路一段101~150號,0,商,NA,NA,10207,土地0建物1車位0,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,950424,87.48,2,2,1,有,有,有,50000,572,,0,0,304842,2770635,121.54349,25.04278
102,8,租賃,臺北市,大安區,建物,臺北市大安區和平東路一段51~100號,0,商,NA,NA,10208,土地0建物1車位0,三層,12,辦公商業大樓,商業用,鋼筋混凝土造,781019,125.24,0,0,0,無,有,無,42000,335,,0,0,303062,2768861,121.52579,25.02682
101,12,租賃,臺北市,大安區,建物,臺北市大安區復興南路二段90巷1~50號,0,住,NA,NA,10112,土地0建物0車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970125,46.17,1,1,1,有,有,有,40000,866,,0,0,304733,2769230,121.54236,25.0301
102,8,租賃,臺北市,大安區,建物,臺北市大安區通化街151~200號,0,住,NA,NA,10208,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,961204,58.93,1,1,1,有,無,有,25000,424,,0,0,305863,2769042,121.55355,25.02836
102,8,租賃,臺北市,中正區,建物,臺北市中正區公園路1~50號,0,商,NA,NA,10208,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,740312,147.84,0,0,0,無,無,無,38000,257,,0,0,302166,2770862,121.51698,25.04492
102,7,租賃,臺北市,大同區,建物,臺北市大同區華陰街51~100號,0,商,NA,NA,10207,土地0建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020118,131.93,2,1,1,有,有,有,92000,697,,0,0,302272,2771377,121.51805,25.04957
102,7,租賃,臺北市,大同區,建物,臺北市大同區市民大道一段201~250號,0,其他,NA,NA,10207,土地0建物1車位0,十七層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,980724,81.95,2,2,1,有,有,有,66000,805,,0,0,302312,2771301,121.51845,25.04888
102,7,租賃,臺北市,大同區,建物,臺北市大同區市民大道一段201~250號,0,其他,NA,NA,10207,土地0建物1車位0,十層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,980724,83.09,2,2,1,有,有,有,52000,626,,0,0,302308,2771305,121.51841,25.04891
102,7,租賃,臺北市,大同區,建物,臺北市大同區承德路三段1~50號,0,商,NA,NA,10207,土地0建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990903,233.9,3,2,2,有,有,有,70000,299,,0,0,302320,2772933,121.51859,25.06361
102,5,租賃,臺北市,中山區,建物,臺北市中山區南京東路二段24巷1~50號,0,商,NA,NA,10205,土地0建物1車位0,七層,8,辦公商業大樓,商業用,鋼筋混凝土造,931209,66.16,1,1,1,有,有,有,35000,529,,0,0,303364,2771589,121.52888,25.05144
102,8,租賃,臺北市,中山區,建物,臺北市中山區新生北路二段68巷1~50號,0,商,NA,NA,10208,土地0建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971229,73.83,1,1,1,有,有,有,38000,515,,0,0,303183,2772115,121.52711,25.0562
102,7,租賃,臺北市,中山區,建物,臺北市中山區松江路77巷1~50號,0,商,NA,NA,10207,土地0建物1車位0,十層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,931224,37.53,1,1,1,有,有,有,35000,933,,0,0,303836,2771359,121.53355,25.04935
102,7,租賃,臺北市,中山區,建物,臺北市中山區南京東路二段101~150號,0,其他,NA,NA,10207,土地0建物2車位0,九層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,990917,119.16,2,2,1,有,有,有,55000,462,,0,0,303721,2771594,121.53242,25.05147
102,7,租賃,臺北市,中山區,房地(土地+建物)+車位,臺北市中山區明水路551~600號,52.43,住,NA,NA,10207,土地1建物1車位1,十層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840223,195.78,3,2,2,有,有,有,85000,434,坡道平面,38.58,0,305647,2774713,121.55164,25.07956
102,8,租賃,臺北市,內湖區,建物,臺北市內湖區星雲街101~150號,0,住,NA,NA,10208,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931222,114.94,2,1,1,有,有,有,32000,278,,0,0,310118,2774841,121.59596,25.08055
102,8,租賃,臺北市,中山區,建物,臺北市中山區撫順街1~50號,0,商,NA,NA,10208,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,711116,68.3,2,1,1,有,有,有,20000,293,,0,0,302624,2772902,121.5216,25.06332
102,7,租賃,臺北市,信義區,建物,臺北市信義區忠孝東路四段501~550號,0,住,NA,NA,10207,土地0建物1車位0,二層,13,辦公商業大樓,見使用執照,見其他登記事項,NA,626.14,1,0,0,無,無,有,325000,519,,0,0,306826,2770402,121.56315,25.0406
102,7,租賃,臺北市,信義區,建物,臺北市信義區松山路451~500號,0,住,NA,NA,10207,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,NA,85.68,1,0,0,無,無,無,85000,992,,0,0,308291,2770362,121.57766,25.04018
102,4,租賃,臺北市,信義區,建物,臺北市信義區松勤街1~50號,0,其他,NA,NA,10204,土地0建物1車位0,十七層,19,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,961225,98.4,2,2,1,有,有,有,96591,982,,0,0,306624,2769456,121.5611,25.03207
102,8,租賃,臺北市,信義區,房地(土地+建物),臺北市信義區忠孝東路五段501~550號,16.77,住,NA,NA,10208,土地1建物1車位0,四層,27,辦公商業大樓,商業用,鋼骨混凝土造,820813,239.31,0,0,0,無,有,無,70000,293,,0,0,308446,2770442,121.5792,25.0409
102,2,租賃,臺北市,信義區,建物,臺北市信義區忠孝東路五段351~400號,0,其他,NA,NA,10202,土地0建物1車位0,十一層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,940531,42.85,1,1,1,有,有,有,33000,770,,0,0,308014,2770456,121.57492,25.04104
102,7,租賃,臺北市,信義區,建物,臺北市信義區松平路101~150號,0,住,NA,NA,10207,土地0建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,800927,179.28,4,2,2,有,有,有,56000,312,坡道平面,0,0,307428,2769294,121.56906,25.03057
101,12,租賃,臺北市,松山區,建物,臺北市松山區八德路三段151~200號,0,商,NA,NA,10112,土地0建物1車位0,十層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,950418,76.32,2,2,2,有,有,有,48000,629,,0,0,306106,2771188,121.55604,25.04772
102,7,租賃,臺北市,信義區,建物,臺北市信義區忠孝東路四段551~600號,0,住,NA,NA,10207,土地0建物2車位2,五層,17,辦公商業大樓,商業用,鋼筋混凝土造,781226,640.55,0,0,0,無,有,無,363300,567,坡道平面,0,0,306939,2770501,121.56427,25.04149
102,7,租賃,臺北市,松山區,建物,臺北市松山區八德路三段106巷51~100號,510,住,NA,NA,10207,土地0建物0車位0,一層,4,店面(店鋪),住家用,鋼筋混凝土造,640430,43.83,0,0,0,無,無,無,23000,525,,0,0,305943,2770860,121.55441,25.04477
102,8,租賃,臺北市,信義區,房地(土地+建物),臺北市信義區忠孝東路五段451~500號,8.58,住,NA,NA,10208,土地3建物1車位0,四層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,941006,50.21,1,1,1,有,有,有,30000,597,,0,0,308155,2770434,121.57632,25.04084
102,8,租賃,臺北市,松山區,房地(土地+建物),臺北市松山區南京東路四段151~200號,158,商,NA,NA,10208,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,NA,559.48,0,0,0,無,無,無,250000,447,,0,0,306190,2771637,121.55689,25.05177
102,3,租賃,臺北市,信義區,建物,臺北市信義區松德路151~200號,0,住,NA,NA,10203,土地0建物1車位0,四層,30,住宅大樓(11層含以上有電梯),商業用,鋼骨混凝土造,820524,188.11,6,1,4,有,有,有,79545,423,,0,0,308033,2769924,121.57509,25.03624
102,4,租賃,臺北市,信義區,建物,臺北市信義區永吉路30巷28弄1~50號,0,住,NA,NA,10204,土地0建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000715,180.78,3,2,2,有,有,有,55820,309,坡道機械,0,0,307377,2770846,121.56862,25.04459
102,8,租賃,臺北市,信義區,建物,臺北市信義區松勇路53巷51~100號,0,住,NA,NA,10208,土地0建物1車位1,五層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950315,276.97,4,2,2,有,有,有,103000,372,坡道平面,0,0,307843,2769639,121.57319,25.03367
102,8,租賃,臺北市,松山區,建物,臺北市松山區慶城街51~100號,0,住,NA,NA,10208,土地0建物1車位0,九層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,761230,181.28,2,2,2,有,有,有,80000,441,,0,0,305209,2772154,121.54719,25.05648
102,8,租賃,臺北市,中山區,建物,臺北市中山區長春路1~50號,0,住,NA,NA,10208,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990212,46.34,1,1,1,有,有,有,25000,539,,0,0,302965,2771926,121.52494,25.0545
102,7,租賃,臺北市,內湖區,建物,臺北市內湖區臺北市內湖區成功路五段51~100號,0,住,NA,NA,10207,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,701231,111.47,2,2,2,有,有,有,18322,164,,0,0,311136,2774112,121.60602,25.07392
102,8,租賃,臺北市,中山區,建物,臺北市中山區中山北路二段93巷1~50號,0,商,NA,NA,10208,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,940803,83.22,3,1,2,有,有,有,45000,541,,0,0,302859,2772404,121.52391,25.05882
102,8,租賃,臺北市,中山區,建物,臺北市中山區堤頂大道二段451~500號,0,商,NA,NA,10208,土地0建物1車位0,五層,10,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,991201,120.13,2,1,1,有,有,有,50000,416,,0,0,306563,2775102,121.56073,25.08304
102,8,租賃,臺北市,內湖區,房地(土地+建物)+車位,臺北市內湖區瑞光路358巷38弄1~50號,0,商,NA,NA,10208,土地1建物1車位1,七層,11,辦公商業大樓,見其他登記事項,見其他登記事項,960215,236.53,2,0,0,有,有,無,75500,319,坡道平面,0,3000,307813,2774273,121.57309,25.07551
102,8,租賃,臺北市,大同區,建物,臺北市大同區敦煌路80巷1~50號,0,住,NA,NA,10208,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970516,227.73,3,2,2,有,有,有,88637,389,,0,0,302190,2774238,121.51735,25.0754
102,7,租賃,臺北市,萬華區,建物,臺北市萬華區開封街二段51~100號,10.62,商,NA,NA,10207,土地0建物1車位0,三層,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,720222,86.84,3,2,1,有,無,無,26200,302,,0,0,300985,2771099,121.50529,25.0471
102,7,租賃,臺北市,大安區,建物,臺北市大安區仁愛路四段345巷4弄1~50號,0,住,NA,NA,10207,土地0建物2車位0,一層,7,店面(店鋪),住家用,鋼筋混凝土造,NA,264.12,0,0,0,無,無,無,226666,858,,0,0,305707,2770232,121.55205,25.03911
102,7,租賃,臺北市,大安區,建物,臺北市大安區敦化南路二段251~300號,0,其他,NA,NA,10207,土地0建物1車位0,一層,12,店面(店鋪),商業用,鋼筋混凝土造,681020,61.51,0,0,0,無,有,無,80000,1301,,0,0,305457,2768614,121.54951,25.02451
102,7,租賃,臺北市,大安區,建物,臺北市大安區大安路一段116巷1~50號,0,住,NA,NA,10207,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,721130,181,0,0,0,無,無,無,170000,939,,0,0,304995,2770302,121.545,25.03976
102,7,租賃,臺北市,大安區,建物,臺北市大安區安和路一段101~150號,0,住,NA,NA,10207,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,680611,119.5,3,2,2,有,無,有,46500,389,,0,0,305797,2769782,121.55292,25.03504
102,8,租賃,臺北市,大安區,建物,臺北市大安區金山南路二段13巷1~50號,0,商,NA,NA,10208,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,600312,120.82,3,2,2,有,無,無,36000,298,,0,0,303360,2769587,121.52877,25.03337
102,7,租賃,臺北市,大安區,建物,臺北市大安區敦化南路二段63巷1~50號,0,住,NA,NA,10207,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,740418,128.77,0,2,2,有,有,無,120000,932,,0,0,305559,2769289,121.55055,25.0306
102,8,租賃,臺北市,中正區,房地(土地+建物),臺北市中正區南昌路一段54巷1~50號,33.83,住,NA,NA,10208,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,960112,104.25,3,2,2,有,無,無,37500,360,,0,0,302088,2769304,121.51615,25.03086
102,8,租賃,臺北市,中山區,建物,臺北市中山區長安東路一段1~50號,161.29,商,NA,NA,10208,土地0建物0車位0,八層,12,辦公商業大樓,住家用,鋼筋混凝土造,600317,161.29,0,0,0,無,無,無,80504,499,,0,0,303325,2771152,121.52848,25.0475
102,7,租賃,臺北市,士林區,建物,臺北市士林區承德路四段51~100號,0,住,NA,NA,10207,土地0建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890523,144.98,3,2,2,有,有,有,46710,322,,0,0,302804,2774935,121.52346,25.08167
102,8,租賃,臺北市,大安區,建物,臺北市大安區仁愛路四段8巷1~50號,71.68,其他,NA,NA,10208,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,NA,62.26,0,0,0,無,無,無,50000,803,,0,0,304930,2770003,121.54434,25.03707
102,4,租賃,臺北市,士林區,房地(土地+建物)+車位,臺北市士林區中山北路六段441巷1~50號,60.09,住,NA,NA,10204,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,970715,340.86,4,2,3,有,有,無,190000,557,坡道平面,0,0,302971,2778825,121.52527,25.11678
101,8,租賃,臺北市,北投區,建物,臺北市北投區北投路二段1~50號,0,,NA,NA,10108,土地0建物1車位0,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831019,116.22,1,1,1,有,有,有,26000,224,,0,0,300308,2780312,121.49892,25.1303
102,8,租賃,臺北市,中正區,建物,臺北市中正區臨沂街57巷1~50號,0,住,NA,NA,10208,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,970627,116.61,2,2,2,有,有,有,50000,429,,0,0,303425,2770043,121.52943,25.03748
102,3,租賃,臺北市,中正區,建物,臺北市中正區金山北路1~50號,0,其他,NA,NA,10203,土地0建物1車位0,六層,14,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,991008,44.64,0,0,0,無,無,無,16500,370,,0,0,303543,2770768,121.53063,25.04402
102,7,租賃,臺北市,大同區,建物,臺北市大同區酒泉街10巷1~50號,0,商,NA,NA,10207,土地0建物1車位0,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010403,157.17,3,2,2,有,有,有,54000,344,,0,0,302400,2773614,121.51941,25.06976
102,8,租賃,臺北市,大同區,建物,臺北市大同區市民大道路一段201~250號,0,其他,NA,NA,10208,土地0建物1車位0,十四層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,980724,77.1,2,2,1,有,有,有,53000,687,,0,0,302281,2771331,121.51814,25.04915
102,6,租賃,臺北市,大同區,建物,臺北市大同區太原路51~100號,0,商,NA,NA,10206,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971211,55.81,1,1,1,有,有,有,25250,452,,0,0,302000,2771639,121.51537,25.05194
102,8,租賃,臺北市,中山區,建物,臺北市中山區中山北路二段101~150號,0,商,NA,NA,10208,土地0建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,970611,202.82,4,2,2,有,有,有,66107,326,坡道平面,25.7,0,302705,2772754,121.5224,25.06198
102,7,租賃,臺北市,中山區,建物,臺北市中山區建國北路二段101~150號,0,住,NA,NA,10207,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760204,170.17,0,0,0,無,有,無,45000,264,,0,0,304254,2772516,121.53774,25.05978
102,8,租賃,臺北市,中山區,建物,臺北市中山區農安街1~50號,0,商,NA,NA,10208,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980622,69.24,1,1,1,有,有,有,38000,549,,0,0,302806,2773043,121.52341,25.06459
102,8,租賃,臺北市,中山區,建物,臺北市中山區撫順街1~50號,0,商,NA,NA,10208,土地0建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000630,158.99,2,1,2,有,有,有,85000,535,,0,0,302584,2772950,121.52121,25.06376
102,8,租賃,臺北市,中山區,建物,臺北市中山區中山北路二段101~150號,0,商,NA,NA,10208,土地0建物1車位0,四層,14,辦公商業大樓,商業用,鋼筋混凝土造,970611,152.28,3,2,2,有,有,有,80000,525,,0,0,302712,2772746,121.52247,25.06191
102,7,租賃,臺北市,信義區,建物,臺北市信義區永吉路278巷1~50號,0,住,NA,NA,10207,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,NA,89.02,1,0,1,有,無,有,10000,112,,0,0,307924,2770819,121.57404,25.04432
102,7,租賃,臺北市,信義區,建物,臺北市信義區忠孝東路五段372巷27弄1~50號,0,住,NA,NA,10207,土地0建物1車位0,二層,2,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,NA,86.59,3,2,2,有,無,無,24300,281,,0,0,308050,2770236,121.57527,25.03905
102,7,租賃,臺北市,信義區,建物,臺北市信義區忠孝東路五段372巷27弄1~50號,0,住,NA,NA,10207,土地0建物1車位0,二層,2,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,NA,86.59,3,2,2,有,無,無,24300,281,,0,0,308048,2770238,121.57525,25.03907
102,4,租賃,臺北市,信義區,建物,臺北市信義區永吉路30巷28弄1~50號,0,住,NA,NA,10204,土地0建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000715,180.78,3,2,2,有,有,有,55820,309,坡道機械,0,0,307372,2770851,121.56857,25.04463
102,8,租賃,臺北市,信義區,建物,臺北市信義區虎林街202巷51~100號,0,住,NA,NA,10208,土地0建物1車位0,一層,23,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,831021,74.71,0,0,0,無,無,無,35000,468,,0,0,308078,2770082,121.57554,25.03766
102,8,租賃,臺北市,信義區,建物,臺北市信義區信義路五段91巷12弄1~50號,0,住,NA,NA,10208,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,971224,261.98,3,2,2,有,有,有,120000,458,,0,0,307672,2769630,121.5715,25.0336
102,6,租賃,臺北市,信義區,建物,臺北市信義區忠孝東路五段201~250號,0,商,NA,NA,10206,土地0建物2車位0,五層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,NA,298.6,0,0,0,無,有,無,105000,352,,0,0,307774,2770390,121.57254,25.04045
101,10,租賃,臺北市,松山區,建物,臺北市松山區南京東路四段53巷11弄1~50號,0,住,NA,NA,10110,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,990105,106.99,2,2,2,有,有,有,57000,533,,0,0,305545,2771817,121.55051,25.05342
102,8,租賃,臺北市,松山區,建物,臺北市松山區敦化北路199巷1~50號,0,住,NA,NA,10208,土地0建物1車位0,八層,10,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830716,190.08,3,1,2,有,有,有,40000,210,,0,0,305600,2772031,121.55106,25.05535
102,8,租賃,臺北市,松山區,建物,臺北市松山區民權東路三段106巷3弄51~100號,0,住,NA,NA,10208,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,740301,131.3,3,1,2,有,有,有,50000,381,,0,0,305413,2772671,121.54923,25.06114
102,3,租賃,臺北市,信義區,車位,臺北市信義區忠孝東路五段201~250號,0,商,NA,NA,10203,土地0建物0車位1,,14,其他,停車空間,鋼筋混凝土造,940930,27.86,0,0,0,有,無,無,6500,NA,坡道平面,0,6500,307747,2770371,121.57227,25.04028
102,8,租賃,臺北市,信義區,建物,臺北市信義區信義路五段101~150號,0,其他,NA,NA,10208,土地0建物1車位0,六層,25,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,931130,79.93,1,1,1,有,有,有,63000,788,,0,0,307454,2769469,121.56933,25.03215
102,6,租賃,臺北市,信義區,建物,臺北市信義區忠孝東路五段201~250號,0,商,NA,NA,10206,土地0建物2車位0,五層,14,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,NA,298.65,0,0,0,無,無,無,105000,352,,0,0,307759,2770406,121.57239,25.0406
101,8,租賃,臺北市,松山區,建物,臺北市松山區長安東路二段201~250號,0,,NA,NA,10108,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,730913,39.68,1,1,1,有,有,有,15500,391,,0,0,305001,2771251,121.54509,25.04833
102,7,租賃,臺北市,松山區,建物,臺北市松山區南京東路五段151~200號,0,其他,NA,NA,10207,土地0建物1車位1,十層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,991112,234.51,3,2,2,有,有,有,83000,354,坡道平面,35.56,0,306838,2771614,121.56331,25.05154
102,7,租賃,臺北市,信義區,建物,臺北市信義區光復南路415巷151~200號,0,住,NA,NA,10207,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,NA,109.78,2,2,2,有,無,無,40000,364,,0,0,306488,2769988,121.55978,25.03687
102,8,租賃,臺北市,松山區,建物,臺北市松山區南京東路四段151~200號,0,商,NA,NA,10208,土地0建物1車位0,五層,12,辦公商業大樓,商業用,鋼筋混凝土造,711111,165,3,0,2,有,有,無,53000,321,,0,0,306226,2771558,121.55725,25.05106
102,3,租賃,臺北市,信義區,車位,臺北市信義區忠孝東路五段201~250號,0,商,NA,NA,10203,土地0建物0車位1,,14,其他,停車空間,鋼筋混凝土造,940930,27.86,0,0,0,有,無,無,6500,NA,坡道平面,0,6500,307740,2770378,121.5722,25.04035
102,6,租賃,臺北市,信義區,建物,臺北市信義區忠孝東路五段201~250號,0,商,NA,NA,10206,土地0建物2車位0,五層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,NA,298.65,0,0,0,無,無,無,105000,352,,0,0,307760,2770404,121.5724,25.04058
102,8,租賃,臺北市,松山區,建物,臺北市松山區民生東路三段101~150號,0,商,NA,NA,10208,土地0建物0車位0,九層,14,辦公商業大樓,商業用,鋼筋混凝土造,751129,140.3,0,0,0,無,有,有,70000,499,,0,0,305093,2772233,121.54605,25.05719
101,9,租賃,臺北市,松山區,建物,臺北市松山區復興北路351~400號,0,商,NA,NA,10109,土地0建物1車位0,四層,15,辦公商業大樓,商業用,鋼筋混凝土造,730912,148.46,0,0,0,無,有,無,65000,438,,0,0,304954,2772836,121.54469,25.06264
102,7,租賃,臺北市,信義區,建物,臺北市信義區信義路五段1~50號,0,商,NA,NA,10207,土地0建物1車位0,四十七層,101,辦公商業大樓,見其他登記事項,見其他登記事項,931112,1451.38,0,0,0,無,有,無,1317120,907,,0,0,307024,2769588,121.56507,25.03324
102,7,租賃,臺北市,中山區,建物,臺北市中山區明水路557巷1~50號,0,住,NA,NA,10207,土地0建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,801106,216.54,3,2,2,有,有,有,70000,323,坡道平面,44.69,0,305556,2774657,121.55073,25.07906
102,7,租賃,臺北市,中山區,建物,臺北市中山區長春路301~350號,0,商,NA,NA,10207,土地0建物1車位1,五層,11,辦公商業大樓,商業用,鋼筋混凝土造,820309,198.85,0,0,0,無,有,無,70000,352,坡道平面,0,0,304586,2771895,121.54101,25.05416
102,7,租賃,臺北市,中山區,建物,臺北市中山區中山北路二段51~100號,0,商,NA,NA,10207,土地0建物0車位0,七層,14,辦公商業大樓,住商用,鋼筋混凝土造,NA,502.98,0,0,0,無,有,無,289085,575,,0,0,302684,2772478,121.52218,25.05949
102,8,租賃,臺北市,中山區,建物,臺北市中山區伊通街51~100號,0,住,NA,NA,10208,土地0建物2車位0,見其他登記事項,3,店面(店鋪),住家用,加強磚造,NA,162.8,0,2,2,有,無,無,120000,737,,0,0,303937,2771738,121.53457,25.05277
102,8,租賃,臺北市,中山區,建物,臺北市中山區天祥路51~100號,0,商,NA,NA,10208,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931203,44.21,1,1,1,有,有,有,25000,565,,0,0,302514,2772943,121.52051,25.06369
102,8,租賃,臺北市,中山區,建物,臺北市中山區伊通街1~50號,0,住,NA,NA,10208,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851004,155.53,3,2,2,有,有,有,50000,321,,0,0,304111,2771476,121.53628,25.05039
102,8,租賃,臺北市,內湖區,建物,臺北市內湖區瑞光路551~600號,0,工,NA,NA,10208,土地0建物1車位3,六層,9,辦公商業大樓,工業用,鋼筋混凝土造,880806,226.24,4,2,0,有,有,無,99472,440,坡道平面,0,10500,307122,2774753,121.56626,25.07987
102,7,租賃,臺北市,內湖區,建物,臺北市內湖區瑞光路258巷1~50號,0,其他,NA,NA,10207,土地0建物1車位0,五層,9,辦公商業大樓,見其他登記事項,鋼筋混凝土造,981204,374.32,0,0,0,無,有,無,130215,348,,0,0,308009,2774205,121.57503,25.07489
102,7,租賃,臺北市,中正區,建物,臺北市中正區新生南路一段101~150號,0,住,NA,NA,10207,土地0建物0車位0,三層,3,套房(1房1廳1衛),,加強磚造,NA,16.53,1,0,1,有,無,有,9000,544,,0,0,303733,2770240,121.53249,25.03925
