年份,月份,交易類別,縣市,鄉鎮市區,交易標的,土地區段位置.建物區段門牌,土地移轉總面積.平方公尺.,使用分區或編定,非都市土地使用分區,非都市土地使用地,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積.平方公尺.,建物現況格局.房,建物現況格局.廳,建物現況格局.衛,建物現況格局.隔間,有無管理組織,有無附傢俱, 總價.元. ,單價.元.平方公尺.,車位類別,車位移轉總面積.平方公尺.,車位總價.元.,交易標的橫坐標,交易標的縱坐標,Longitude,Latitude
101,8,租賃,臺北市,信義區,建物,臺北市信義區松平路101~150號,0,住,NA,NA,10108,土地0建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,800927,343.86,3,2,2,有,有,有,"120,000",349,坡道平面,0,0,307446,2769276,121.56924,25.03041
101,8,租賃,臺北市,南港區,建物,臺北市南港區成功路一段1~50號,0,工,NA,NA,10108,土地0建物1車位0,見其他登記事項,4,店面(店鋪),住工用,鋼筋混凝土造,NA,199.1,0,0,0,無,無,無,"38,000",191,,0,0,309832,2771963,121.593,25.05458
101,8,租賃,臺北市,信義區,建物,臺北市信義區忠孝東路五段451~500號,0,商,NA,NA,10108,土地0建物1車位0,八層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,941006,68.74,1,1,1,有,有,有,"26,000",378,,0,0,308156,2770432,121.57633,25.04082
101,8,租賃,臺北市,大安區,建物,臺北市大安區光復南路451~500號,0,商,NA,NA,10108,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,64.83,1,1,1,有,有,有,"21,000",324,,0,0,306214,2769801,121.55706,25.0352
101,9,租賃,臺北市,大安區,建物,臺北市大安區和平東路三段301~350號,0,住,NA,NA,10109,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,NA,63.94,2,1,1,有,無,有,"12,000",188,,0,0,306211,2768096,121.55696,25.0198
101,8,租賃,臺北市,大安區,建物,臺北市大安區忠孝東路四段1~50號,0,商,NA,NA,10108,土地0建物1車位0,七層,10,辦公商業大樓,住家用,鋼筋混凝土造,750422,298.72,2,0,0,有,無,無,"189,000",633,,0,0,304909,2770516,121.54415,25.0417
101,8,租賃,臺北市,大安區,建物,臺北市大安區濟南路三段51~100號,0,住,NA,NA,10108,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,710913,70.9,2,1,1,有,無,有,"17,000",240,,0,0,304160,2770353,121.53672,25.04025
101,8,租賃,臺北市,大安區,建物,臺北市大安區忠孝東路四段1~50號,0,商,NA,NA,10108,土地0建物1車位0,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750422,298.72,0,0,1,有,有,無,"190,000",636,,0,0,304906,2770519,121.54412,25.04173
101,8,租賃,臺北市,大安區,建物,臺北市大安區復興南路一段51~100號,0,商,NA,NA,10108,土地0建物2車位0,一層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,NA,103.59,0,0,0,無,無,無,"150,000",1448,,0,0,304840,2770809,121.54348,25.04435
101,9,租賃,臺北市,大安區,建物,臺北市大安區和平東路三段308巷1~50號,29.89,住,NA,NA,10109,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710608,107.22,0,0,0,無,無,無,"33,000",308,,0,0,306031,2767953,121.55517,25.01852
101,8,租賃,臺北市,大安區,建物,臺北市大安區羅斯福路二段51~100號,0,住,NA,NA,10108,土地0建物1車位0,十層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,790927,90.4,2,1,1,有,有,有,"25,000",277,,0,0,302913,2768693,121.5243,25.02531
101,9,租賃,臺北市,松山區,房地(土地+建物),臺北市松山區南京東路五段201~250號,6.45,其他,NA,NA,10109,土地1建物1車位0,四層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980331,55.44,1,1,1,有,有,有,"23,000",415,,0,0,307001,2771614,121.56493,25.05153
100,9,租賃,臺北市,內湖區,建物,臺北市內湖區瑞湖街51~100號,0,工,NA,NA,10009,土地0建物0車位0,六層,9,廠辦,見其他登記事項,鋼筋混凝土造,960627,601.52,0,0,0,無,有,無,"158,550",264,,0,0,308022,2773921,121.57515,25.07232
101,8,租賃,臺北市,內湖區,房地(土地+建物),臺北市內湖區內湖路二段351~400號,16.87,住,NA,NA,10108,土地1建物1車位0,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,780308,125.75,4,2,2,有,有,無,"25,000",199,,0,0,309783,2775187,121.59266,25.08368
101,9,租賃,臺北市,內湖區,房地(土地+建物),臺北市內湖區成功路四段30巷1~50號,14.6,商,NA,NA,10109,土地1建物1車位0,三層,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,840211,110.45,3,2,2,有,有,無,"21,500",195,,0,0,309725,2775084,121.59208,25.08276
101,8,租賃,臺北市,中山區,房地(土地+建物)+車位,臺北市中山區南京東路二段151~200號,50.72,住,NA,NA,10108,土地1建物1車位2,三層,11,辦公商業大樓,商業用,鋼骨鋼筋混凝土造,880521,633.97,0,0,0,無,有,無,"402,717",635,坡道機械,0,0,304110,2771683,121.53628,25.05226
101,8,租賃,臺北市,士林區,建物,臺北市士林區中山北路六段290巷7弄1~50號,0,住,NA,NA,10108,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,690522,145.13,3,2,2,有,無,有,"63,000",434,,0,0,303239,2778087,121.5279,25.11011
101,8,租賃,臺北市,士林區,建物,臺北市士林區中山北路六段2巷1~50號,0,住,NA,NA,10108,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730524,128.08,3,2,2,有,無,有,"48,000",375,,0,0,303191,2777324,121.52739,25.10322
101,9,租賃,臺北市,士林區,房地(土地+建物),臺北市士林區士東路1~50號,24.62,住,NA,NA,10109,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,741017,113.96,0,0,0,無,無,無,"42,000",369,,0,0,303099,2778245,121.52651,25.11154
101,8,租賃,臺北市,士林區,建物,臺北市士林區福壽街1~50號,0,商,NA,NA,10108,土地0建物0車位0,一層,2,店面(店鋪),住家用,加強磚造,540701,45.35,0,1,1,有,無,有,"17,500",386,,0,0,303021,2776502,121.52567,25.09581
101,10,租賃,臺北市,士林區,房地(土地+建物),臺北市士林區士東路46巷1~50號,23.8,住,NA,NA,10110,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,740629,121.36,3,2,2,有,有,無,"27,000",222,,0,0,303332,2778183,121.52882,25.11097
101,8,租賃,臺北市,士林區,建物,臺北市士林區承德路四段51~100號,0,住,NA,NA,10108,土地0建物1車位0,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890523,126.27,3,2,2,有,有,有,"45,000",356,,0,0,302795,2774944,121.52337,25.08175
101,9,租賃,臺北市,大安區,建物,臺北市大安區仁愛路三段51~100號,0,住,NA,NA,10109,土地0建物1車位2,二十五層,28,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,941005,374.89,3,2,4,有,有,有,"280,000",747,坡道平面,0,0,304174,2770150,121.53686,25.03842
101,8,租賃,臺北市,士林區,建物,臺北市士林區中山北路七段14巷5弄1~50號,0,商,NA,NA,10108,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750103,126.26,2,2,2,有,有,有,"65,000",515,,0,0,303577,2779086,121.53129,25.11912
101,8,租賃,臺北市,北投區,建物,臺北市北投區中央南路二段1~50號,0,工,NA,NA,10108,土地0建物1車位1,七層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,970523,110,2,2,1,有,有,有,"24,000",218,坡道平面,25.72,0,300436,2779754,121.50017,25.12525
101,9,租賃,臺北市,北投區,房地(土地+建物),臺北市北投區泉源路1~50號,9.97,住,NA,NA,10109,土地2建物1車位0,三層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,710226,57.52,1,1,1,有,有,無,"12,000",209,,0,0,301561,2781496,121.51139,25.14094
101,8,租賃,臺北市,北投區,建物,臺北市北投區致遠一路二段101~150號,0,住,NA,NA,10108,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660302,111.13,0,0,0,無,無,無,"23,000",207,,0,0,301726,2778377,121.51291,25.11278
101,9,租賃,臺北市,中山區,建物,臺北市中山區吉林路447巷1~50號,0,,NA,NA,10109,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730625,98.91,3,2,2,有,無,無,"20,000",202,,0,0,303590,2773349,121.53119,25.06732
101,9,租賃,臺北市,中山區,建物,臺北市中山區長安東路二段1~50號,0,,NA,NA,10109,土地0建物1車位0,六層,7,辦公商業大樓,商業用,鋼筋混凝土造,681217,86.68,1,1,1,有,有,無,"26,000",300,,0,0,303592,2771280,121.53113,25.04864
101,8,租賃,臺北市,大同區,房地(土地+建物),臺北市大同區承德路1~50號,118,商,NA,NA,10108,土地2建物1車位0,全,3,透天厝,,加強磚造,NA,283.44,6,0,0,有,無,無,"180,000",635,,0,0,302120,2771446,121.51655,25.05019
101,8,租賃,臺北市,大安區,建物,臺北市大安區建國南路一段258巷1~50號,0,住,NA,NA,10108,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),,加強磚造,NA,120.69,3,2,2,有,無,有,"30,000",249,,0,0,304081,2769985,121.53593,25.03693
101,8,租賃,臺北市,大安區,建物,臺北市大安區仁愛路四段300巷20弄1~50號,0,住,NA,NA,10108,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,NA,188.8,0,0,0,無,無,無,"120,000",636,,0,0,305929,2769908,121.55424,25.03617
101,8,租賃,臺北市,大安區,建物,臺北市大安區建國南路二段101~150號,0,住,NA,NA,10108,土地0建物1車位0,三層,16,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,750415,108.82,3,2,1,有,有,有,"25,000",230,,0,0,304367,2769187,121.53873,25.02972
101,8,租賃,臺北市,大安區,建物,臺北市大安區安和路一醹102巷1~50號,0,住,NA,NA,10108,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,710506,185.1,0,0,0,無,無,無,"95,000",513,,0,0,305632,2769688,121.55128,25.0342
100,8,租賃,臺北市,大安區,建物,臺北市大安區延吉街137巷1~50號,0,住,NA,NA,10008,土地0建物1車位0,一層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,NA,69.35,0,0,0,無,無,無,"58,000",836,,0,0,305981,2770566,121.55478,25.04211
101,9,租賃,臺北市,大安區,建物,臺北市大安區光復南路601~650號,0,住,NA,NA,10109,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,970627,312.03,0,0,1,有,有,無,"130,000",417,,0,0,306226,2769367,121.55716,25.03128
101,8,租賃,臺北市,大安區,建物,臺北市大安區大安路一段51巷1~50號,0,商,NA,NA,10108,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,930311,36.94,1,1,1,有,有,有,"21,000",568,,0,0,305300,2770647,121.54803,25.04287
101,8,租賃,臺北市,大安區,建物,臺北市大安區大安路一段16巷1~50號,0,住,NA,NA,10108,土地0建物1車位0,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,881222,38.79,1,1,1,有,有,有,"18,000",464,,0,0,305042,2770775,121.54548,25.04403
101,8,租賃,臺北市,大安區,建物,臺北市大安區仁愛路四段401~450號,0,住,NA,NA,10108,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,710227,165.7,2,2,2,有,有,無,"50,000",302,,0,0,306132,2770113,121.55626,25.03802
101,8,租賃,臺北市,大安區,建物,臺北市大安區信義路四段351~400號,0,商,NA,NA,10108,土地0建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001027,146.61,3,2,1,有,有,有,"90,000",614,,0,0,306176,2769508,121.55667,25.03255
101,8,租賃,臺北市,大安區,建物,臺北市大安區復興南路一段51~100號,0,商,NA,NA,10108,土地0建物0車位0,九層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,701230,13.22,1,0,0,有,有,有,"7,500",567,,0,0,304857,2770721,121.54365,25.04355
101,9,租賃,臺北市,大安區,建物,臺北市大安區仁愛路四段71巷1~50號,0,住,NA,NA,10109,土地0建物1車位0,一層,6,店面(店鋪),住家用,鋼筋混凝土造,NA,101.97,0,0,0,無,有,無,"133,333",1308,,0,0,305205,2770183,121.54707,25.03868
101,8,租賃,臺北市,大安區,建物,臺北市大安區臺北市大安區敦化南路二段51~100號,0,,NA,NA,10108,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,NA,226.92,0,2,2,有,有,無,"88,000",388,,0,0,305347,2769057,121.54844,25.02851
101,8,租賃,臺北市,大安區,建物,臺北市大安區仁愛路三段51~100號,0,住,NA,NA,10108,土地0建物1車位0,四層,28,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,941005,490,3,2,3,有,有,有,"260,000",531,坡道平面,0,0,304144,2770228,121.53656,25.03913
101,7,租賃,臺北市,大安區,建物,臺北市大安區仁愛路四段201~250號,0,住,NA,NA,10107,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,670912,78.65,2,2,1,有,有,有,"30,000",381,,0,0,305726,2770036,121.55223,25.03734
101,10,租賃,臺北市,信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路五段501~550號,16.38,住,NA,NA,10110,土地1建物1車位1,十六層,16,辦公商業大樓,商業用,鋼骨混凝土造,820813,199.15,3,1,2,有,有,無,"80,000",402,坡道平面,0,0,308393,2770415,121.57867,25.04066
101,9,租賃,臺北市,南港區,建物,臺北市南港區忠孝東路六段1~50號,0,商,NA,NA,10109,土地0建物1車位0,二層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,950512,500.14,0,0,1,有,有,無,"200,000",400,,0,0,308862,2770927,121.58334,25.04526
101,8,租賃,臺北市,松山區,建物,臺北市松山區南京東路五段151~200號,0,住,NA,NA,10108,土地0建物3車位0,二層,16,辦公商業大樓,商業用,鋼骨混凝土造,830310,930.19,0,0,0,無,有,有,"589,019",633,,0,0,306890,2771532,121.56383,25.0508
101,8,租賃,臺北市,松山區,建物,臺北市松山區南京東路五段151~200號,0,商,NA,NA,10108,土地0建物1車位0,三層,16,辦公商業大樓,商業用,鋼骨混凝土造,830310,352.98,0,0,0,無,有,有,"197,525",560,,0,0,306883,2771539,121.56376,25.05086
101,8,租賃,臺北市,信義區,建物,臺北市信義區光復南路401~450號,0,商,NA,NA,10108,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,710226,123.06,3,2,2,有,有,有,"32,000",260,,0,0,306276,2769878,121.55767,25.03589
101,8,租賃,臺北市,信義區,建物,臺北市信義區祥雲街1~50號,0,住,NA,NA,10108,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700422,168.75,4,2,2,有,有,有,"30,000",178,,0,0,307974,2768026,121.57442,25.01911
101,8,租賃,臺北市,松山區,建物,臺北市松山區八德路三段151~200號,0,商,NA,NA,10108,土地0建物1車位0,十層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,950418,36.64,2,1,1,有,有,有,"27,000",737,,0,0,306086,2771208,121.55585,25.0479
101,8,租賃,臺北市,信義區,建物,臺北市信義區臺北市信義區莊敬路423巷3弄1~50號,0,住,NA,NA,10108,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,631021,160.03,4,3,2,有,無,無,"27,000",169,,0,0,307177,2769027,121.56657,25.02817
101,7,租賃,臺北市,信義區,建物,臺北市松山區松勤街140巷1~50號,0,住,NA,NA,10107,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810602,171.21,3,2,2,有,有,有,"55,000",321,,0,0,307421,2769351,121.569,25.03109
101,8,租賃,臺北市,信義區,房地(土地+建物)+車位,臺北市信義區基隆路二段101~150號,4.84,商,NA,NA,10108,土地0建物1車位1,五層,12,辦公商業大樓,商業用,鋼筋混凝土造,801018,178.12,0,0,0,無,無,有,"40,000",225,升降機械,0,0,306123,2768891,121.55612,25.02698
101,8,租賃,臺北市,信義區,房地(土地+建物)+車位,臺北市信義區基隆路二段101~150號,4.84,商,NA,NA,10108,土地0建物1車位1,五層,12,辦公商業大樓,商業用,鋼筋混凝土造,801018,178.12,0,0,0,無,無,有,"40,000",225,升降機械,0,0,306107,2768907,121.55596,25.02713
101,8,租賃,臺北市,信義區,房地(土地+建物),臺北市信義區吳興街600巷76弄51~100號,12.46,住,NA,NA,10108,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830310,68.1,2,1,1,有,無,無,"16,000",235,,0,0,307562,2767964,121.57034,25.01856
101,8,租賃,臺北市,南港區,房地(土地+建物),臺北市南港區重陽路190巷6弄1~50號,48.2,工,NA,NA,10108,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,790420,131.98,0,0,1,無,有,無,"25,000",189,,0,0,310763,2772227,121.60224,25.05692
101,8,租賃,臺北市,信義區,建物,臺北市信義區松平路51~100號,0,住,NA,NA,10108,土地0建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870428,164.94,3,2,2,有,有,有,"37,000",224,,0,0,307123,2769239,121.56604,25.03009
101,8,租賃,臺北市,南港區,房地(土地+建物),臺北市南港區南港路一段137巷5弄1~50號,25,住,NA,NA,10108,土地1建物1車位0,一層,4,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,630724,86.72,3,2,1,有,無,無,"11,500",133,,0,0,311957,2771968,121.61406,25.05453
101,8,租賃,臺北市,信義區,建物,臺北市信義區永吉路151~200號,0,商,NA,NA,10108,土地0建物1車位0,一層,12,店面(店鋪),商業用,鋼筋混凝土造,721004,159.12,0,0,0,無,無,無,"90,000",566,,0,0,307692,2770968,121.57175,25.04568
101,8,租賃,臺北市,南港區,房地(土地+建物),臺北市南港區研究院路一段51~100號,30.1,商,NA,NA,10108,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,NA,23,1,0,1,有,無,有,"10,500",457,,0,0,312217,2771784,121.61663,25.05286
101,8,租賃,臺北市,萬華區,建物,臺北市萬華區漢中街151~200號,0,商,NA,NA,10108,土地0建物1車位0,一層,12,辦公商業大樓,商業用,鋼筋混凝土造,790924,247.18,0,1,1,有,無,有,"290,000",1173,,0,0,301118,2770449,121.50658,25.04123
101,9,租賃,臺北市,中正區,建物,臺北市中正區信義路二段151~200號,0,住,NA,NA,10109,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,990818,219.33,3,2,2,有,有,有,"79,000",360,,0,0,303341,2769667,121.52858,25.03409
101,8,租賃,臺北市,中正區,建物,臺北市中正區南昌路一段101~150號,0,商,NA,NA,10108,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980403,109.66,2,1,2,有,有,有,"40,000",365,,0,0,302261,2769205,121.51786,25.02996
101,9,租賃,臺北市,中山區,建物,臺北市中山區農安街1~50號,0,商,NA,NA,10109,土地0建物1車位0,四層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,680420,31.39,1,0,1,有,有,有,"9,500",303,,0,0,303147,2773020,121.52679,25.06437
